image_name;latitude;longitude;date;osm_id;vector_unit_x;vector_unit_y;dist_a_fachada;fov;heading;url
iz-170-zarzuela;-13.528222953818068;-71.98388124630277;2013-11;zarzuela;0.21259886734252148;0.9771395609659231;5.074285714285714;88.76190476190477;-77.29729378609832;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5282273,-71.9838622&fov=88.76190476190477&pitch=0&key=&heading=-77.29729378609832
iz-174-zarzuela;-13.528149052187329;-71.98386384628247;2013-11;zarzuela;0.21259886734252148;0.9771395609659231;5.074285714285714;88.76190476190477;-77.29729843842271;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5281543,-71.9838408&fov=88.76190476190477&pitch=0&key=&heading=-77.29729843842271
iz-178-zarzuela;-13.528095732415231;-71.9838512922379;2013-11;zarzuela;0.21259886734252148;0.9771395609659231;5.074285714285714;88.76190476190477;-77.29730103547543;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5281048,-71.9838113&fov=88.76190476190477&pitch=0&key=&heading=-77.29730103547543
iz-182-zarzuela;-13.528033843453418;-71.98372291104515;2013-11;zarzuela;0.9987875095461369;0.04922916589406437;5.067357512953368;88.87737478411053;-2.170089415662296;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52808956881295,-71.98372082841355&fov=88.87737478411053&pitch=0&key=&heading=-2.170089415662296
iz-187-zarzuela;-13.528030691325528;-71.98363602299281;2013-11;zarzuela;0.9987875095461369;0.04922916589406437;5.067357512953368;88.87737478411053;-2.1701116525640916;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52807637790049,-71.98363432074888&fov=88.87737478411053&pitch=0&key=&heading=-2.1701116525640916
iz-192-zarzuela;-13.528026842844865;-71.9835299411974;2013-11;zarzuela;0.9987875095461369;0.04922916589406437;5.067357512953368;88.87737478411053;-2.17013387101647;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52806413209029,-71.98352855714381&fov=88.87737478411053&pitch=0&key=&heading=-2.17013387101647
iz-197-zarzuela;-13.528024834028686;-71.98347456949679;2013-11;zarzuela;0.9987875095461369;0.04922916589406437;5.067357512953368;88.87737478411053;-2.1701561261008746;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5280591,-71.9834733&fov=88.87737478411053&pitch=0&key=&heading=-2.1701561261008746
iz-200-zarzuela;-13.52802165677303;-71.9833820697653;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.1214895578401083;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52805597423818,-71.98338082746237&fov=89.0819209039548&pitch=0&key=&heading=-2.1214895578401083
iz-206-zarzuela;-13.528018378514867;-71.98328963297811;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.121516220243395;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52805284949212,-71.98328838497491&fov=89.0819209039548&pitch=0&key=&heading=-2.121516220243395
iz-211-zarzuela;-13.528014116727505;-71.98316946515692;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.1215384783408564;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52804878732224,-71.98316820974122&fov=89.0819209039548&pitch=0&key=&heading=-2.1215384783408564
iz-217-zarzuela;-13.528010837920348;-71.98307701513191;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.1215651412353256;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52804566962224,-71.98307575373427&fov=89.0819209039548&pitch=0&key=&heading=-2.1215651412353256
iz-223-zarzuela;-13.528006903871319;-71.98296609104017;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.1215918402474063;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52804194988889,-71.98296482168655&fov=89.0819209039548&pitch=0&key=&heading=-2.1215918402474063
iz-228-zarzuela;-13.528003212757833;-71.98286201801405;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.12161406220991;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52803843675623,-71.98286074205134&fov=89.0819209039548&pitch=0&key=&heading=-2.12161406220991
iz-234-zarzuela;-13.527999934305159;-71.98276958122597;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.055084745762712;89.0819209039548;-2.1216407971683986;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5280353,-71.9827683&fov=89.0819209039548&pitch=0&key=&heading=-2.1216407971683986
iz-242-zarzuela;-13.527996146185705;-71.98266484985649;2013-11;zarzuela;0.9960307772168252;0.08900949857654052;5.053719008264463;89.10468319559229;-4.505194673019443;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5280289,-71.9826623&fov=89.10468319559229&pitch=0&key=&heading=-4.505194673019443
iz-245-zarzuela;-13.527988210111621;-71.98255964383254;2013-11;zarzuela;0.9960307772168252;0.08900949857654052;5.053719008264463;89.10468319559229;-4.505208035347965;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52801713025327,-71.98255739602897&fov=89.10468319559229&pitch=0&key=&heading=-4.505208035347965
